Decade,Year,Commodity,EndUse,Category,Item,Unit,PublishValue
2010's,2015,Lima Beans,Dry,Supply,Beginning Stocks,Million pounds,23.60
2010's,2015,Lima Beans,Dry,Supply,Total Supply,Million pounds,77.40
2010's,2015,Lima Beans,Dry,Availability,Exports,Million pounds,50.60
2010's,2015,Lima Beans,Dry,Availability,Ending Stocks,Million pounds,22.10
2010's,2015,Lima Beans,Dry,Availability,Seed Use,Million pounds,1.20
2010's,2015,Lima Beans,Dry,Availability,Domestic Availability,Million pounds,3.50
2010's,2015,Lima Beans,Dry,Availability,Per Capita Availability,Pounds,0.02
2010's,2015,Lima Beans,Dry,Season Average Price,Current Dollars,$/cwt,58.75
2010's,2015,Lima Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,56.07
2010's,2015,Mushrooms,Fresh,Supply,Production,Million pounds,848.50
2010's,2015,Mushrooms,Fresh,Supply,Imports,Million pounds,119.50
2010's,2015,Mushrooms,Fresh,Supply,Total Supply,Million pounds,968.00
2010's,2015,Mushrooms,Fresh,Availability,Exports,Million pounds,12.50
2010's,2015,Mushrooms,Fresh,Availability,Domestic Availability,Million pounds,955.50
2010's,2015,Mushrooms,Fresh,Availability,Per Capita Availability,Pounds,2.96
2010's,2015,Mushrooms,Fresh,Season Average Price,Current Dollars,$/cwt,126.00
2010's,2015,Mushrooms,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,118.94
2010's,2015,Mushrooms,Processing,Supply,Production,Million pounds,94.90
2010's,2015,Mushrooms,Processing,Supply,Imports,Million pounds,260.30
2010's,2015,Mushrooms,Processing,Supply,Total Supply,Million pounds,355.20
2010's,2015,Mushrooms,Processing,Availability,Exports,Million pounds,19.90
2010's,2015,Mushrooms,Processing,Availability,Domestic Availability,Million pounds,335.20
2010's,2015,Mushrooms,Processing,Availability,Per Capita Availability,Pounds,1.05
2010's,2015,Mushrooms,Processing,Season Average Price,Current Dollars,$/cwt,67.10
2010's,2015,Mushrooms,Processing,Season Average Price,Constant 2012 Dollars,$/cwt,64.03
2010's,2015,Mustard Greens,All uses,Supply,Production,Million pounds,87.50
2010's,2015,Mustard Greens,All uses,Supply,Imports,Million pounds,1.00
2010's,2015,Mustard Greens,All uses,Supply,Total Supply,Million pounds,88.50
2010's,2015,Mustard Greens,All uses,Availability,Domestic Availability,Million pounds,88.50
2010's,2015,Mustard Greens,All uses,Availability,Per Capita Availability,Pounds,0.28
2010's,2015,Mustard Greens,All uses,Season Average Price,Current Dollars,$/cwt,65.04
2010's,2015,Mustard Greens,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,62.07
2010's,2015,Navy Beans,Dry,Supply,Production,Million pounds,456.20
2010's,2015,Navy Beans,Dry,Supply,Imports,Million pounds,4.00
2010's,2015,Navy Beans,Dry,Supply,Beginning Stocks,Million pounds,66.60
2010's,2015,Navy Beans,Dry,Supply,Total Supply,Million pounds,526.80
2010's,2015,Navy Beans,Dry,Availability,Exports,Million pounds,281.90
2010's,2015,Navy Beans,Dry,Availability,Ending Stocks,Million pounds,123.70
2010's,2015,Navy Beans,Dry,Availability,Seed Use,Million pounds,8.60
2010's,2015,Navy Beans,Dry,Availability,Domestic Availability,Million pounds,112.50
2010's,2015,Navy Beans,Dry,Availability,Per Capita Availability,Pounds,0.35
2010's,2015,Navy Beans,Dry,Season Average Price,Current Dollars,$/cwt,32.19
2010's,2015,Navy Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,30.72
2010's,2015,Okra,All uses,Supply,Production,Million pounds,20.90
2010's,2015,Okra,All uses,Supply,Imports,Million pounds,129.90
2010's,2015,Okra,All uses,Supply,Beginning Stocks,Million pounds,46.50
2010's,2015,Okra,All uses,Supply,Total Supply,Million pounds,197.20
2010's,2015,Okra,All uses,Availability,Exports,Million pounds,4.50
2010's,2015,Okra,All uses,Availability,Ending Stocks,Million pounds,66.20
2010's,2015,Okra,All uses,Availability,Domestic Availability,Million pounds,126.60
2010's,2015,Okra,All uses,Availability,Per Capita Availability,Pounds,0.39
2010's,2015,Okra,All uses,Season Average Price,Current Dollars,$/cwt,53.82
2010's,2015,Okra,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,51.36
2010's,2015,Onions,Dehydrating,Supply,Production,Million pounds,1007.60
2010's,2015,Onions,Dehydrating,Supply,Imports,Million pounds,117.80
2010's,2015,Onions,Dehydrating,Supply,Beginning Stocks,Million pounds,38.00
2010's,2015,Onions,Dehydrating,Supply,Total Supply,Million pounds,1163.40
2010's,2015,Onions,Dehydrating,Availability,Exports,Million pounds,666.10
2010's,2015,Onions,Dehydrating,Availability,Ending Stocks,Million pounds,43.10
2010's,2015,Onions,Dehydrating,Availability,Shrink and Loss,Million pounds,9.70
2010's,2015,Onions,Dehydrating,Availability,Domestic Availability,Million pounds,444.60
2010's,2015,Onions,Dehydrating,Availability,Per Capita Availability,Pounds,1.38
2010's,2015,Onions,Dehydrating,Season Average Price,Current Dollars,$/ton,11.09
2010's,2015,Onions,Dehydrating,Season Average Price,Constant 2012 Dollars,$/ton,10.10
2010's,2015,Onions,Fresh,Supply,Production,Million pounds,5728.40
2010's,2015,Onions,Fresh,Supply,Imports,Million pounds,1109.70
2010's,2015,Onions,Fresh,Supply,Beginning Stocks,Million pounds,1679.50
2010's,2015,Onions,Fresh,Supply,Total Supply,Million pounds,8517.60
2010's,2015,Onions,Fresh,Availability,Exports,Million pounds,605.50
2010's,2015,Onions,Fresh,Availability,Ending Stocks,Million pounds,1592.10
2010's,2015,Onions,Fresh,Availability,Shrink and Loss,Million pounds,459.70
2010's,2015,Onions,Fresh,Availability,Domestic Availability,Million pounds,5860.40
2010's,2015,Onions,Fresh,Availability,Per Capita Availability,Pounds,18.27
2010's,2015,Onions,Fresh,Season Average Price,Current Dollars,$/cwt,15.50
2010's,2015,Onions,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,14.79
2010's,2015,Other Beans,Dry,Supply,Production,Million pounds,142.50
2010's,2015,Other Beans,Dry,Supply,Imports,Million pounds,147.20
2010's,2015,Other Beans,Dry,Supply,Beginning Stocks,Million pounds,44.90
2010's,2015,Other Beans,Dry,Supply,Total Supply,Million pounds,334.60
2010's,2015,Other Beans,Dry,Availability,Exports,Million pounds,61.30
2010's,2015,Other Beans,Dry,Availability,Ending Stocks,Million pounds,56.30
2010's,2015,Other Beans,Dry,Availability,Seed Use,Million pounds,3.60
2010's,2015,Other Beans,Dry,Availability,Domestic Availability,Million pounds,213.40
2010's,2015,Other Beans,Dry,Availability,Per Capita Availability,Pounds,0.67
2010's,2015,Other Beans,Dry,Season Average Price,Current Dollars,$/cwt,27.30
2010's,2015,Other Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,26.05
2010's,2015,"Peppers, Bell",All uses,Supply,Production,Million pounds,1515.50
2010's,2015,"Peppers, Bell",All uses,Supply,Total Imports,Million pounds,2041.60
2010's,2015,"Peppers, Bell",All uses,Supply,Fresh Imports,Million pounds,1217.50
2010's,2015,"Peppers, Bell",All uses,Supply,Processed Imports,Million pounds,824.20
2010's,2015,"Peppers, Bell",All uses,Supply,Total Supply,Million pounds,3557.10
2010's,2015,"Peppers, Bell",All uses,Availability,Exports,Million pounds,113.10
2010's,2015,"Peppers, Bell",All uses,Availability,Domestic Availability,Million pounds,3444.10
2010's,2015,"Peppers, Bell",All uses,Availability,Per Capita Availability,Pounds,10.74
2010's,2015,"Peppers, Bell",All uses,Season Average Price,Current Dollars,$/cwt,48.30
2010's,2015,"Peppers, Bell",All uses,Season Average Price,Constant 2012 Dollars,$/cwt,46.09
2010's,2015,Pink Beans,Dry,Supply,Production,Million pounds,34.00
2010's,2015,Pink Beans,Dry,Supply,Beginning Stocks,Million pounds,24.50
2010's,2015,Pink Beans,Dry,Supply,Total Supply,Million pounds,58.50
2010's,2015,Pink Beans,Dry,Availability,Exports,Million pounds,2.00
2010's,2015,Pink Beans,Dry,Availability,Ending Stocks,Million pounds,13.30
2010's,2015,Pink Beans,Dry,Availability,Seed Use,Million pounds,0.90
2010's,2015,Pink Beans,Dry,Availability,Domestic Availability,Million pounds,42.40
2010's,2015,Pink Beans,Dry,Availability,Per Capita Availability,Pounds,0.13
2010's,2015,Pink Beans,Dry,Season Average Price,Current Dollars,$/cwt,41.50
2010's,2015,Pink Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,39.60
2010's,2015,Pinto Beans,Dry,Supply,Production,Million pounds,950.20
2010's,2015,Pinto Beans,Dry,Supply,Imports,Million pounds,13.90
2010's,2015,Pinto Beans,Dry,Supply,Beginning Stocks,Million pounds,537.80
2010's,2015,Pinto Beans,Dry,Supply,Total Supply,Million pounds,1501.90
2010's,2015,Pinto Beans,Dry,Availability,Exports,Million pounds,131.40
2010's,2015,Pinto Beans,Dry,Availability,Ending Stocks,Million pounds,503.00
2010's,2015,Pinto Beans,Dry,Availability,Seed Use,Million pounds,31.10
2010's,2015,Pinto Beans,Dry,Availability,Domestic Availability,Million pounds,836.50
2010's,2015,Pinto Beans,Dry,Availability,Per Capita Availability,Pounds,2.61
2010's,2015,Pinto Beans,Dry,Season Average Price,Current Dollars,$/cwt,33.14
2010's,2015,Pinto Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,31.62
2010's,2015,Potatoes,Canning,Supply,Production,Million pounds,152.90
2010's,2015,Potatoes,Canning,Supply,Imports,Million pounds,98.50
2010's,2015,Potatoes,Canning,Supply,Total Supply,Million pounds,251.40
2010's,2015,Potatoes,Canning,Availability,Exports,Million pounds,124.80
2010's,2015,Potatoes,Canning,Availability,Domestic Availability,Million pounds,126.50
2010's,2015,Potatoes,Canning,Availability,Per Capita Availability,Pounds,0.39
2010's,2015,Potatoes,Chips & shoestrings,Supply,Production,Million pounds,6570.70
2010's,2015,Potatoes,Chips & shoestrings,Supply,Imports,Million pounds,139.90
2010's,2015,Potatoes,Chips & shoestrings,Supply,Total Supply,Million pounds,6710.60
2010's,2015,Potatoes,Chips & shoestrings,Availability,Exports,Million pounds,434.20
2010's,2015,Potatoes,Chips & shoestrings,Availability,Domestic Availability,Million pounds,6276.50
2010's,2015,Potatoes,Chips & shoestrings,Availability,Per Capita Availability,Pounds,19.57
2010's,2015,Potatoes,Dehydrating,Supply,Production,Million pounds,4864.90
2010's,2015,Potatoes,Dehydrating,Supply,Imports,Million pounds,480.10
2010's,2015,Potatoes,Dehydrating,Supply,Total Supply,Million pounds,5345.00
2010's,2015,Potatoes,Dehydrating,Availability,Exports,Million pounds,1636.30
2010's,2015,Potatoes,Dehydrating,Availability,Domestic Availability,Million pounds,3708.60
2010's,2015,Potatoes,Dehydrating,Availability,Per Capita Availability,Pounds,11.56
2010's,2015,Potatoes,Freezing,Supply,Production,Million pounds,16497.00
2010's,2015,Potatoes,Freezing,Supply,Imports,Million pounds,3560.00
2010's,2015,Potatoes,Freezing,Supply,Beginning Stocks,Million pounds,2060.90
2010's,2015,Potatoes,Freezing,Supply,Total Supply,Million pounds,22117.90
2010's,2015,Potatoes,Freezing,Availability,Exports,Million pounds,4156.00
2010's,2015,Potatoes,Freezing,Availability,Ending Stocks,Million pounds,2013.80
2010's,2015,Potatoes,Freezing,Availability,Domestic Availability,Million pounds,15948.10
2010's,2015,Potatoes,Freezing,Availability,Per Capita Availability,Pounds,49.72
2010's,2015,Potatoes,Fresh,Supply,Production,Million pounds,10982.10
2010's,2015,Potatoes,Fresh,Supply,Imports,Million pounds,882.30
2010's,2015,Potatoes,Fresh,Supply,Total Supply,Million pounds,11864.40
2010's,2015,Potatoes,Fresh,Availability,Exports,Million pounds,904.80
2010's,2015,Potatoes,Fresh,Availability,Domestic Availability,Million pounds,10959.60
2010's,2015,Potatoes,Fresh,Availability,Per Capita Availability,Pounds,34.17
2010's,2015,Potatoes,Fresh,Season Average Price,Current Dollars,$/cwt,9.85
2010's,2015,Potatoes,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,9.40
2010's,2015,Pumpkin,All uses,Supply,Production,Million pounds,1091.40
2010's,2015,Pumpkin,All uses,Supply,Imports,Million pounds,60.10
2010's,2015,Pumpkin,All uses,Supply,Total Supply,Million pounds,1151.50
2010's,2015,Pumpkin,All uses,Availability,Exports,Million pounds,38.10
2010's,2015,Pumpkin,All uses,Availability,"Feed use, Shrink and Loss",Million pounds,109.10
2010's,2015,Pumpkin,All uses,Availability,Domestic Availability,Million pounds,1004.30
2010's,2015,Pumpkin,All uses,Availability,Per Capita Availability,Pounds,3.13
2010's,2015,Pumpkin,All uses,Season Average Price,Current Dollars,$/cwt,12.00
2010's,2015,Pumpkin,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,11.45
2010's,2015,Radishes,All uses,Supply,Production,Million pounds,119.80
2010's,2015,Radishes,All uses,Supply,Imports,Million pounds,60.40
2010's,2015,Radishes,All uses,Supply,Total Supply,Million pounds,180.20
2010's,2015,Radishes,All uses,Availability,Exports,Million pounds,22.90
2010's,2015,Radishes,All uses,Availability,Domestic Availability,Million pounds,157.40
2010's,2015,Radishes,All uses,Availability,Per Capita Availability,Pounds,0.49
2010's,2015,Radishes,All uses,Season Average Price,Current Dollars,$/cwt,35.01
2010's,2015,Radishes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,33.41
2010's,2015,Red Kidney Beans,Dry,Supply,Production,Million pounds,279.80
2010's,2015,Red Kidney Beans,Dry,Supply,Imports,Million pounds,44.20
2010's,2015,Red Kidney Beans,Dry,Supply,Beginning Stocks,Million pounds,93.00
2010's,2015,Red Kidney Beans,Dry,Supply,Total Supply,Million pounds,417.10
2010's,2015,Red Kidney Beans,Dry,Availability,Exports,Million pounds,104.50
2010's,2015,Red Kidney Beans,Dry,Availability,Ending Stocks,Million pounds,131.50
2010's,2015,Red Kidney Beans,Dry,Availability,Seed Use,Million pounds,4.50
2010's,2015,Red Kidney Beans,Dry,Availability,Domestic Availability,Million pounds,176.50
2010's,2015,Red Kidney Beans,Dry,Availability,Per Capita Availability,Pounds,0.55
2010's,2015,Red Kidney Beans,Dry,Season Average Price,Current Dollars,$/cwt,38.37
2010's,2015,Red Kidney Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,36.62
2010's,2015,Small Red Beans,Dry,Supply,Production,Million pounds,110.60
2010's,2015,Small Red Beans,Dry,Supply,Imports,Million pounds,10.90
2010's,2015,Small Red Beans,Dry,Supply,Beginning Stocks,Million pounds,47.40
2010's,2015,Small Red Beans,Dry,Supply,Total Supply,Million pounds,168.90
2010's,2015,Small Red Beans,Dry,Availability,Exports,Million pounds,30.20
2010's,2015,Small Red Beans,Dry,Availability,Ending Stocks,Million pounds,43.10
2010's,2015,Small Red Beans,Dry,Availability,Seed Use,Million pounds,1.90
2010's,2015,Small Red Beans,Dry,Availability,Domestic Availability,Million pounds,93.60
2010's,2015,Small Red Beans,Dry,Availability,Per Capita Availability,Pounds,0.29
2010's,2015,Small Red Beans,Dry,Season Average Price,Current Dollars,$/cwt,39.80
2010's,2015,Small Red Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,37.98
2010's,2015,Small White Beans,Dry,Supply,Production,Million pounds,11.50
2010's,2015,Small White Beans,Dry,Supply,Imports,Million pounds,4.50
2010's,2015,Small White Beans,Dry,Supply,Beginning Stocks,Million pounds,2.80
2010's,2015,Small White Beans,Dry,Supply,Total Supply,Million pounds,18.90
2010's,2015,Small White Beans,Dry,Availability,Exports,Million pounds,1.40
2010's,2015,Small White Beans,Dry,Availability,Ending Stocks,Million pounds,4.50
2010's,2015,Small White Beans,Dry,Availability,Seed Use,Million pounds,0.10
2010's,2015,Small White Beans,Dry,Availability,Domestic Availability,Million pounds,12.90
2010's,2015,Small White Beans,Dry,Availability,Per Capita Availability,Pounds,0.04
2010's,2015,Snap beans,Canning,Supply,Production,Million pounds,995.60
2010's,2015,Snap beans,Canning,Supply,Imports,Million pounds,32.10
2010's,2015,Snap beans,Canning,Supply,Beginning Stocks,Million pounds,533.70
2010's,2015,Snap beans,Canning,Supply,Total Supply,Million pounds,1561.50
2010's,2015,Snap beans,Canning,Availability,Exports,Million pounds,17.40
2010's,2015,Snap beans,Canning,Availability,Ending Stocks,Million pounds,597.40
2010's,2015,Snap beans,Canning,Availability,Domestic Availability,Million pounds,946.70
2010's,2015,Snap beans,Canning,Availability,Per Capita Availability,Pounds,2.95
2010's,2015,Snap beans,Canning,Season Average Price,Current Dollars,$/ton,207.00
2010's,2015,Snap beans,Canning,Season Average Price,Constant 2012 Dollars,$/ton,197.54
2010's,2015,Snap beans,Freezing,Supply,Production,Million pounds,534.20
2010's,2015,Snap beans,Freezing,Supply,Imports,Million pounds,122.90
2010's,2015,Snap beans,Freezing,Supply,Beginning Stocks,Million pounds,218.50
2010's,2015,Snap beans,Freezing,Supply,Total Supply,Million pounds,875.70
2010's,2015,Snap beans,Freezing,Availability,Exports,Million pounds,28.20
2010's,2015,Snap beans,Freezing,Availability,Ending Stocks,Million pounds,239.00
2010's,2015,Snap beans,Freezing,Availability,Domestic Availability,Million pounds,608.50
2010's,2015,Snap beans,Freezing,Availability,Per Capita Availability,Pounds,1.90
2010's,2015,Snap beans,Freezing,Season Average Price,Current Dollars,$/ton,283.00
2010's,2015,Snap beans,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,270.07
2010's,2015,Snap beans,Fresh,Supply,Production,Million pounds,395.20
2010's,2015,Snap beans,Fresh,Supply,Imports,Million pounds,160.40
2010's,2015,Snap beans,Fresh,Supply,Total Supply,Million pounds,555.60
2010's,2015,Snap beans,Fresh,Availability,Exports,Million pounds,44.80
2010's,2015,Snap beans,Fresh,Availability,Domestic Availability,Million pounds,510.80
2010's,2015,Snap beans,Fresh,Availability,Per Capita Availability,Pounds,1.59
2010's,2015,Snap beans,Fresh,Season Average Price,Current Dollars,$/cwt,59.40
2010's,2015,Snap beans,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,56.69
2010's,2015,Spinach,Canning,Supply,Production,Million pounds,48.00
2010's,2015,Spinach,Canning,Supply,Total Supply,Million pounds,48.00
2010's,2015,Spinach,Canning,Availability,Domestic Availability,Million pounds,48.00
2010's,2015,Spinach,Canning,Availability,Per Capita Availability,Pounds,0.15
2010's,2015,Spinach,Canning,Season Average Price,Current Dollars,$/ton,83.00
2010's,2015,Spinach,Canning,Season Average Price,Constant 2012 Dollars,$/ton,79.21
2010's,2015,Spinach,Freezing,Supply,Production,Million pounds,102.40
2010's,2015,Spinach,Freezing,Supply,Imports,Million pounds,145.50
2010's,2015,Spinach,Freezing,Supply,Beginning Stocks,Million pounds,54.40
2010's,2015,Spinach,Freezing,Supply,Total Supply,Million pounds,302.30
2010's,2015,Spinach,Freezing,Availability,Exports,Million pounds,6.30
2010's,2015,Spinach,Freezing,Availability,Ending Stocks,Million pounds,61.00
2010's,2015,Spinach,Freezing,Availability,Domestic Availability,Million pounds,235.10
2010's,2015,Spinach,Freezing,Availability,Per Capita Availability,Pounds,0.73
2010's,2015,Spinach,Freezing,Season Average Price,Current Dollars,$/ton,164.00
2010's,2015,Spinach,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,156.50
2010's,2015,Spinach,Fresh,Supply,Production,Million pounds,607.60
2010's,2015,Spinach,Fresh,Supply,Imports,Million pounds,26.50
2010's,2015,Spinach,Fresh,Supply,Total Supply,Million pounds,634.10
2010's,2015,Spinach,Fresh,Availability,Exports,Million pounds,79.90
2010's,2015,Spinach,Fresh,Availability,Domestic Availability,Million pounds,554.20
2010's,2015,Spinach,Fresh,Availability,Per Capita Availability,Pounds,1.73
2010's,2015,Spinach,Fresh,Season Average Price,Current Dollars,$/cwt,56.50
2010's,2015,Spinach,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,53.92
2010's,2015,Squash,All uses,Supply,Production,Million pounds,601.60
2010's,2015,Squash,All uses,Supply,Imports,Million pounds,915.00
2010's,2015,Squash,All uses,Supply,Total Supply,Million pounds,1516.60
2010's,2015,Squash,All uses,Availability,Exports,Million pounds,26.70
2010's,2015,Squash,All uses,Availability,Domestic Availability,Million pounds,1489.90
2010's,2015,Squash,All uses,Availability,Per Capita Availability,Pounds,4.65
2010's,2015,Squash,All uses,Season Average Price,Current Dollars,$/cwt,29.00
2010's,2015,Squash,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,27.67
2010's,2015,Sweet Corn,Canning,Supply,Production,Million pounds,2063.30
2010's,2015,Sweet Corn,Canning,Supply,Imports,Million pounds,40.60
2010's,2015,Sweet Corn,Canning,Supply,Beginning Stocks,Million pounds,937.30
2010's,2015,Sweet Corn,Canning,Supply,Total Supply,Million pounds,3041.20
2010's,2015,Sweet Corn,Canning,Availability,Exports,Million pounds,501.60
2010's,2015,Sweet Corn,Canning,Availability,Ending Stocks,Million pounds,825.30
2010's,2015,Sweet Corn,Canning,Availability,Domestic Availability,Million pounds,1714.30
2010's,2015,Sweet Corn,Canning,Availability,Per Capita Availability,Pounds,5.34
2010's,2015,Sweet Corn,Canning,Season Average Price,Current Dollars,$/ton,97.80
2010's,2015,Sweet Corn,Canning,Season Average Price,Constant 2012 Dollars,$/ton,93.33
2010's,2015,Sweet Corn,Freezing,Supply,Production,Million pounds,2912.90
2010's,2015,Sweet Corn,Freezing,Supply,Imports,Million pounds,249.60
2010's,2015,Sweet Corn,Freezing,Supply,Beginning Stocks,Million pounds,2113.10
2010's,2015,Sweet Corn,Freezing,Supply,Total Supply,Million pounds,5275.60
2010's,2015,Sweet Corn,Freezing,Availability,Exports,Million pounds,625.20
2010's,2015,Sweet Corn,Freezing,Availability,Ending Stocks,Million pounds,2079.50
2010's,2015,Sweet Corn,Freezing,Availability,Domestic Availability,Million pounds,2570.90
2010's,2015,Sweet Corn,Freezing,Availability,Per Capita Availability,Pounds,8.02
2010's,2015,Sweet Corn,Freezing,Season Average Price,Current Dollars,$/ton,106.00
2010's,2015,Sweet Corn,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,101.16
2010's,2015,Sweet Corn,Fresh,Supply,Production,Million pounds,2795.20
2010's,2015,Sweet Corn,Fresh,Supply,Imports,Million pounds,105.20
2010's,2015,Sweet Corn,Fresh,Supply,Total Supply,Million pounds,2900.40
2010's,2015,Sweet Corn,Fresh,Availability,Exports,Million pounds,135.70
2010's,2015,Sweet Corn,Fresh,Availability,Domestic Availability,Million pounds,2764.70
2010's,2015,Sweet Corn,Fresh,Availability,Per Capita Availability,Pounds,8.62
2010's,2015,Sweet Corn,Fresh,Season Average Price,Current Dollars,$/cwt,28.20
2010's,2015,Sweet Corn,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,26.91
2010's,2015,Sweet Potatoes,All uses,Supply,Production,Million pounds,3101.60
2010's,2015,Sweet Potatoes,All uses,Supply,Imports,Million pounds,47.10
2010's,2015,Sweet Potatoes,All uses,Supply,Total Supply,Million pounds,3148.70
2010's,2015,Sweet Potatoes,All uses,Availability,Exports,Million pounds,409.30
2010's,2015,Sweet Potatoes,All uses,Availability,Seed Use,Million pounds,157.10
2010's,2015,Sweet Potatoes,All uses,Availability,"Feed use, Shrink and Loss",Million pounds,155.10
2010's,2015,Sweet Potatoes,All uses,Availability,Domestic Availability,Million pounds,2427.20
2010's,2015,Sweet Potatoes,All uses,Availability,Per Capita Availability,Pounds,7.57
2010's,2015,Sweet Potatoes,All uses,Season Average Price,Current Dollars,$/cwt,21.80
2010's,2015,Sweet Potatoes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,20.80
2010's,2015,Tomatoes,Fresh,Supply,Production,Million pounds,3342.60
2010's,2015,Tomatoes,Fresh,Supply,Imports,Million pounds,3468.40
2010's,2015,Tomatoes,Fresh,Supply,Total Supply,Million pounds,6811.00
2010's,2015,Tomatoes,Fresh,Availability,Exports,Million pounds,214.20
2010's,2015,Tomatoes,Fresh,Availability,Domestic Availability,Million pounds,6596.80
2010's,2015,Tomatoes,Fresh,Availability,Per Capita Availability,Pounds,20.57
2010's,2015,Tomatoes,Fresh,Season Average Price,Current Dollars,$/cwt,46.30
2010's,2015,Tomatoes,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,44.18
2010's,2015,Tomatoes,Processing,Supply,Production,Million pounds,29508.70
2010's,2015,Tomatoes,Processing,Supply,Imports,Million pounds,1352.90
2010's,2015,Tomatoes,Processing,Supply,Beginning Stocks,Million pounds,19828.00
2010's,2015,Tomatoes,Processing,Supply,Total Supply,Million pounds,50689.60
2010's,2015,Tomatoes,Processing,Availability,Exports,Million pounds,8067.60
2010's,2015,Tomatoes,Processing,Availability,Ending Stocks,Million pounds,24554.00
2010's,2015,Tomatoes,Processing,Availability,Domestic Availability,Million pounds,18067.90
2010's,2015,Tomatoes,Processing,Availability,Per Capita Availability,Pounds,56.33
2010's,2015,Tomatoes,Processing,Season Average Price,Current Dollars,$/ton,93.70
2010's,2015,Tomatoes,Processing,Season Average Price,Constant 2012 Dollars,$/ton,89.42
2010's,2015,Total vegetables,Canning,Supply,Production,Million pounds,35125.50
2010's,2015,Total vegetables,Canning,Supply,Imports,Million pounds,4537.70
2010's,2015,Total vegetables,Canning,Supply,Beginning Stocks,Million pounds,21611.10
2010's,2015,Total vegetables,Canning,Supply,Total Supply,Million pounds,61274.20
2010's,2015,Total vegetables,Canning,Availability,Exports,Million pounds,9160.20
2010's,2015,Total vegetables,Canning,Availability,Ending Stocks,Million pounds,26277.90
2010's,2015,Total vegetables,Canning,Availability,Domestic Availability,Million pounds,25836.10
2010's,2015,Total vegetables,Canning,Availability,Per Capita Availability,Pounds,80.55
2010's,2015,Total vegetables,Canning,Trade Shares,Availability Imported,Percent,17.60
2010's,2015,Total vegetables,Canning,Trade Shares,Supply Exported,Percent,14.90
2010's,2015,Total vegetables,Canning,Total,U.S. Population on July 1,Millions,321.00
2010's,2015,Total vegetables,Freezing,Supply,Production,Million pounds,5016.50
2010's,2015,Total vegetables,Freezing,Supply,Imports,Million pounds,2654.10
2010's,2015,Total vegetables,Freezing,Supply,Beginning Stocks,Million pounds,4319.30
2010's,2015,Total vegetables,Freezing,Supply,Total Supply,Million pounds,11989.80
2010's,2015,Total vegetables,Freezing,Availability,Exports,Million pounds,1059.90
2010's,2015,Total vegetables,Freezing,Availability,Ending Stocks,Million pounds,4364.50
2010's,2015,Total vegetables,Freezing,Availability,Domestic Availability,Million pounds,6565.40
2010's,2015,Total vegetables,Freezing,Availability,Per Capita Availability,Pounds,20.47
2010's,2015,Total vegetables,Freezing,Trade Shares,Availability Imported,Percent,40.40
2010's,2015,Total vegetables,Freezing,Trade Shares,Supply Exported,Percent,8.80
2010's,2015,Total vegetables,Freezing,Total,U.S. Population on July 1,Millions,321.00
2010's,2015,Total vegetables,Fresh,Supply,Production,Million pounds,35983.00
2010's,2015,Total vegetables,Fresh,Supply,Imports,Million pounds,13182.70
2010's,2015,Total vegetables,Fresh,Supply,Beginning Stocks,Million pounds,1747.20
2010's,2015,Total vegetables,Fresh,Supply,Total Supply,Million pounds,50912.90
2010's,2015,Total vegetables,Fresh,Availability,Exports,Million pounds,3068.80
2010's,2015,Total vegetables,Fresh,Availability,Ending Stocks,Million pounds,1684.60
2010's,2015,Total vegetables,Fresh,Availability,Shrink and Loss,Million pounds,650.10
2010's,2015,Total vegetables,Fresh,Availability,Domestic Availability,Million pounds,45509.40
2010's,2015,Total vegetables,Fresh,Availability,Per Capita Availability,Pounds,141.89
2010's,2015,Total vegetables,Fresh,Trade Shares,Availability Imported,Percent,29.00
2010's,2015,Total vegetables,Fresh,Trade Shares,Supply Exported,Percent,6.00
2010's,2015,Total vegetables,Fresh,Total,U.S. Population on July 1,Millions,321.00
2010's,2015,Turnip Greens,All uses,Supply,Production,Million pounds,81.90
2010's,2015,Turnip Greens,All uses,Supply,Imports,Million pounds,6.10
